SystemName,PlanetName,BodyType,PlanetFormID,PlanetEditorID,StarSystemID,ParentPlanetID,PlanetID,ResourceCategory,ResourceFormID,ResourceEditorID,ResourceName,Rarity
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0029F3FD,ResOrgCommonMetabolicAgent,MetabolicAgent,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,00224641,ResOrgCommonMetabolicAgentFaunaHerbivore,MetabolicAgent,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,00224640,ResOrgCommonNutrientFaunaHerbivore,Nutrient,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0022462E,ResOrgCommonSealantFaunaHerbivore,Sealant,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0022462C,ResOrgCommonStructuralFaunaHerbivore,Structural,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,00077823,ResOrgCommonToxin,Toxin,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0022465B,ResOrgCommonToxinFaunaCarnivore,Toxin,Common
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,002246D7,ResOrgUncommonAntimicrobialFaunaCarnivore,Antimicrobial,Uncommon
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,00224630,ResOrgUncommonMembraneFaunaHerbivore,Membrane,Uncommon
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0022463F,ResOrgUncommonOrnamentalFaunaHerbivore,Ornamental,Uncommon
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0029F401,ResOrgUncommonPigment,Pigment,Uncommon
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,00224654,ResOrgRareAdhesiveFaunaCarnivore,Adhesive,Rare
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,00224634,ResOrgRareAromaticFaunaHerbivore,Aromatic,Rare
Shoza,Shoza III,Planet,0005E37E,ShozaIIIPlanetData,67063,0,3,Organic,0029F403,ResOrgRareHallucinogen,Hallucinogen,Rare
Shoza,Shoza III-a,Moon,0005E37F,ShozaIII-aPlanetData,67063,3,13,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Shoza,Shoza III-a,Moon,0005E37F,ShozaIII-aPlanetData,67063,3,13,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Shoza,Shoza III-a,Moon,0005E37F,ShozaIII-aPlanetData,67063,3,13,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Shoza,Shoza III-a,Moon,0005E37F,ShozaIII-aPlanetData,67063,3,13,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000057E8,ResInorgRareCarboxylicAcids_L,CarboxylicAcids,Rare
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Inorganic,000057CC,ResInorgRarePlatinum,Platinum,Rare
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Organic,00224641,ResOrgCommonMetabolicAgentFaunaHerbivore,MetabolicAgent,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Organic,00077823,ResOrgCommonToxin,Toxin,Common
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Organic,0022465C,ResOrgUncommonOrnamentalFaunaCarnivore,Ornamental,Uncommon
Shoza,Shoza IV,Planet,0005E380,ShozaIVPlanetData,67063,0,4,Organic,0022463D,ResOrgExoticBiosuppressantFaunaHerbivore,Biosuppressant,Exotic
Shoza,Shoza IX,Planet,0005E38D,ShozaIXPlanetData,67063,0,9,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Shoza,Shoza IX,Planet,0005E38D,ShozaIXPlanetData,67063,0,9,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza IX,Planet,0005E38D,ShozaIXPlanetData,67063,0,9,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Inorganic,000057E8,ResInorgRareCarboxylicAcids_L,CarboxylicAcids,Rare
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Shoza,Shoza V,Planet,0005E381,ShozaVPlanetData,67063,0,5,Organic,00077826,ResOrgExoticPolymer,Polymer,Exotic
Shoza,Shoza VI-a,Moon,0005E383,ShozaVI-aPlanetData,67063,6,14,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Shoza,Shoza VI-a,Moon,0005E383,ShozaVI-aPlanetData,67063,6,14,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VII-a,Moon,0005E387,ShozaVII-aPlanetData,67063,7,17,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Shoza,Shoza VII-a,Moon,0005E387,ShozaVII-aPlanetData,67063,7,17,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Shoza,Shoza VII-a,Moon,0005E387,ShozaVII-aPlanetData,67063,7,17,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Shoza,Shoza VII-a,Moon,0005E387,ShozaVII-aPlanetData,67063,7,17,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Shoza,Shoza VII-a,Moon,0005E387,ShozaVII-aPlanetData,67063,7,17,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VII-a,Moon,0005E387,ShozaVII-aPlanetData,67063,7,17,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Shoza,Shoza VII-a,Moon,0005E387,ShozaVII-aPlanetData,67063,7,17,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Shoza,Shoza VII-b,Moon,0005E386,ShozaVII-bPlanetData,67063,7,16,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Shoza,Shoza VII-b,Moon,0005E386,ShozaVII-bPlanetData,67063,7,16,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Shoza,Shoza VII-b,Moon,0005E386,ShozaVII-bPlanetData,67063,7,16,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Shoza,Shoza VII-b,Moon,0005E386,ShozaVII-bPlanetData,67063,7,16,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Shoza,Shoza VII-b,Moon,0005E386,ShozaVII-bPlanetData,67063,7,16,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000057E2,ResInorgExoticEuropium,Europium,Exotic
Shoza,Shoza VII-c,Moon,0005E385,ShozaVII-cPlanetData,67063,7,15,Inorganic,000057CD,ResInorgExoticPalladium,Palladium,Exotic
Shoza,Shoza VIII-a,Moon,0005E38C,ShozaVIII-aPlanetData,67063,8,21,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Shoza,Shoza VIII-a,Moon,0005E38C,ShozaVIII-aPlanetData,67063,8,21,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Shoza,Shoza VIII-b,Moon,0005E38A,ShozaVIII-bPlanetData,67063,8,19,Inorganic,000057D2,ResInorgRareGold,Gold,Rare
Shoza,Shoza VIII-c,Moon,0005E38B,ShozaVIII-cPlanetData,67063,8,20,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Shoza,Shoza VIII-c,Moon,0005E38B,ShozaVIII-cPlanetData,67063,8,20,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VIII-c,Moon,0005E38B,ShozaVIII-cPlanetData,67063,8,20,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Shoza,Shoza VIII-d,Moon,0005E389,ShozaVIII-dPlanetData,67063,8,18,Inorganic,000057CD,ResInorgExoticPalladium,Palladium,Exotic
Sirius,Sirius I,Planet,0005E590,SiriusIPlanetData,32263,0,1,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Sirius,Sirius I,Planet,0005E590,SiriusIPlanetData,32263,0,1,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Sirius,Sirius I,Planet,0005E590,SiriusIPlanetData,32263,0,1,Inorganic,000057C9,ResInorgUncommonAlkanes_G,Alkanes,Uncommon
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Sirius,Sirius II,Planet,0005E591,SiriusIIPlanetData,32263,0,2,Inorganic,000057DC,ResInorgExoticXenon_G,Xenon,Exotic
Sirius,Sirius II-a,Moon,0005E592,SiriusII-aPlanetData,32263,2,5,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Sirius,Sirius II-a,Moon,0005E592,SiriusII-aPlanetData,32263,2,5,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Sirius,Sirius II-a,Moon,0005E592,SiriusII-aPlanetData,32263,2,5,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Sirius,Sirius II-a,Moon,0005E592,SiriusII-aPlanetData,32263,2,5,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Sirius,Sirius II-a,Moon,0005E592,SiriusII-aPlanetData,32263,2,5,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Sirius,Sirius II-a,Moon,0005E592,SiriusII-aPlanetData,32263,2,5,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Sirius,Sirius III-a,Moon,0005E595,SiriusIII-aPlanetData,32263,3,7,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Sirius,Sirius III-a,Moon,0005E595,SiriusIII-aPlanetData,32263,3,7,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Sirius,Sirius III-a,Moon,0005E595,SiriusIII-aPlanetData,32263,3,7,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Sirius,Sirius III-a,Moon,0005E595,SiriusIII-aPlanetData,32263,3,7,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Sirius,Sirius III-a,Moon,0005E595,SiriusIII-aPlanetData,32263,3,7,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Sirius,Sirius III-a,Moon,0005E595,SiriusIII-aPlanetData,32263,3,7,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Sirius,Sirius III-b,Moon,0005E594,SiriusIII-bPlanetData,32263,3,6,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Sirius,Sirius III-b,Moon,0005E594,SiriusIII-bPlanetData,32263,3,6,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Sirius,Sirius III-b,Moon,0005E594,SiriusIII-bPlanetData,32263,3,6,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Sirius,Sirius III-b,Moon,0005E594,SiriusIII-bPlanetData,32263,3,6,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Sparta,Sparta I,Planet,0005E21E,SpartaIPlanetData,79252,0,1,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Sparta,Sparta I,Planet,0005E21E,SpartaIPlanetData,79252,0,1,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Sparta,Sparta I,Planet,0005E21E,SpartaIPlanetData,79252,0,1,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Sparta,Sparta I,Planet,0005E21E,SpartaIPlanetData,79252,0,1,Inorganic,000057C9,ResInorgUncommonAlkanes_G,Alkanes,Uncommon
Sparta,Sparta I,Planet,0005E21E,SpartaIPlanetData,79252,0,1,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Sparta,Sparta I,Planet,0005E21E,SpartaIPlanetData,79252,0,1,Inorganic,000057C8,ResInorgRareTantalum,Tantalum,Rare
Sparta,Sparta I,Planet,0005E21E,SpartaIPlanetData,79252,0,1,Inorganic,000057ED,ResInorgRareVanadium,Vanadium,Rare
Sparta,Sparta II,Planet,0005E21F,SpartaIIPlanetData,79252,0,2,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Sparta,Sparta II,Planet,0005E21F,SpartaIIPlanetData,79252,0,2,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Sparta,Sparta II,Planet,0005E21F,SpartaIIPlanetData,79252,0,2,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Sparta,Sparta II,Planet,0005E21F,SpartaIIPlanetData,79252,0,2,Inorganic,000057C6,ResInorgRareTitanium,Titanium,Rare
Sparta,Sparta II-a,Moon,0005E221,SpartaII-aPlanetData,79252,2,11,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Sparta,Sparta II-a,Moon,0005E221,SpartaII-aPlanetData,79252,2,11,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Organic,00224642,ResOrgCommonFiberFaunaHerbivore,Fiber,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Organic,0022464B,ResOrgCommonSealantFaunaCarnivore,Sealant,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Organic,00077823,ResOrgCommonToxin,Toxin,Common
Sparta,Sparta III,Planet,0005E222,SpartaIIIPlanetData,79252,0,3,Organic,0022462F,ResOrgUncommonPigmentFaunaHerbivore,Pigment,Uncommon
Sparta,Sparta III-a,Moon,0005E223,SpartaIII-aPlanetData,79252,3,12,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Sparta,Sparta III-a,Moon,0005E223,SpartaIII-aPlanetData,79252,3,12,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Sparta,Sparta III-a,Moon,0005E223,SpartaIII-aPlanetData,79252,3,12,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Inorganic,000057D4,ResInorgExoticIonicLiquids_L,IonicLiquids,Exotic
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,0029F3FD,ResOrgCommonMetabolicAgent,MetabolicAgent,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,00224641,ResOrgCommonMetabolicAgentFaunaHerbivore,MetabolicAgent,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,00224640,ResOrgCommonNutrientFaunaHerbivore,Nutrient,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,0022464B,ResOrgCommonSealantFaunaCarnivore,Sealant,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,00077823,ResOrgCommonToxin,Toxin,Common
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,002246D8,ResOrgUncommonAntimicrobialFaunaHerbivore,Antimicrobial,Uncommon
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,00224631,ResOrgUncommonCosmeticFaunaHerbivore,Cosmetic,Uncommon
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,00224651,ResOrgRareAromaticFaunaCarnivore,Aromatic,Rare
Sparta,Sparta IV,Planet,0005E224,SpartaIVPlanetData,79252,0,4,Organic,0022463A,ResOrgExoticStimulantFaunaHerbivore,Stimulant,Exotic
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000057C9,ResInorgUncommonAlkanes_G,Alkanes,Uncommon
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000057CC,ResInorgRarePlatinum,Platinum,Rare
Sparta,Sparta V,Planet,0005E225,SpartaVPlanetData,79252,0,5,Inorganic,000057C8,ResInorgRareTantalum,Tantalum,Rare
Sparta,Sparta V-a,Moon,0005E226,SpartaV-aPlanetData,79252,5,13,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
